1,guarante number cash number prize claim yr prize call custom servic repres number number number pm cost number p
1,winner special select receiv number cash number award speak live oper claim call number number pm cost number p
1,interflora late order interflora flower christma call number number place order midnight tomorrow
1,number free number st week number nokia tone number mob everi week txt nokia number get txting tell mate www getz co uk pobox number w number number wq norm number p tone number
1,congratul award either number cd gift voucher free entri number number weekli draw txt music number tnc www ldew com number win number ppmx number age number
1,sparkl shop break number per person call number number visit www shortbreak org uk
1,uniqu enough find number th august www areyouuniqu co uk
1,winner valu network custom hvae select receiv number reward collect call number valid number hour acl number pm
1,congratul claim number vip row ticket number c blu concert novemb blu gift guarante call number claim ts cs www smsco net cost number number max
1,number nd time tri contact number prize claim call number number cs stop sm number number ppm
1,urgent number guarante award still unclaim call number closingd number number number claimcod number number number number pmmorefrommobil number bremov mobypobox number ls number yf
1,prize go anoth custom c www c biz number number p min polo ltd suit number london w number j number hl pleas call back busi
1,number polyphon tone number mob everi week txt pt number number number st tone free get txtin tell friend number p tone number repli hl number info
1,know know send chat number let us find number p messag rcvd hg suit number number land row w number j number hl ldn number year
1,send logo number lover number name join heart txt love name number name number mobno eg love adam eve number number yahoo pobox number w number wq txtno number ad number p
1,hmv bonu special number pound genuin hmv voucher answer number easi question play send hmv number info www number percent real com
1,pleas call custom servic repres number number number number number pm guarante number cash number prize
1,contact date servic someon know find call land line number pobox number w number tg number p
1,number number number uk break accommodationvouch term condit appli number claim mustprovid claim number number
1,import custom servic announc premier call freephon number number number
1,award sipix digit camera call number landlin deliveri within number day cs box number number bp number yr warranti number ppm number p p number number
1,pleas call custom servic repres freephon number number number number number pm guarante number cash number prize
1,winner special select number receiv number cash number holiday flight inc speak live oper number claim number
0,hey sorri didntgiv ya bellearli hunni bedbut mite go number thepub l number tr uwana mt load love jenxxx
0,comingdown later
0,hey hey wereth monkeespeopl say monkeyaround gorgeou howu doin foundurself jobyet sausag love jen xxx
0,cha quiteamuz iscool babe probpop cu satthen hunni number brekki love jen xxx psxtra lrg portion number pleas
0,hey babe far number spun number spoke da mo dead number da wrld sleep da sofa day cool nytho tx number fonin hon call number mwen bk frmcloud number j x
0,cheer tex mecaus werebor yeah okden hunni r uin wk sat isound likeyour havin gr number fun j keep updat countinlot lovem xxxxx
0,ey calm downon theacus itxt co iwana know wotu r doin thew end haventcn age ring number neth sat love j xxx
0,yeh def number someth sat got pay number day havbeen given number pay rise number work havebeen made preschoolco ordin number feelingood love
0,hi kate love see tonight ill phone tomorrow got sing guy gave card xxx
0,think x
0,love night xxx
0,hey hun onbu goin number meet want number go number meal donyt feel like cuz number get last bu home he sweet latelyxxx
0,hi mate rv hav nice hol messag number say hello coz sent number age start drive stay road rvx
0,fine babe number much though saw scari movi yest quit funni want number mrw afternoon town mall sumthin xx
0,notic like look shit mirror turn right freak
0,late tellmiss way
0,ne thing interest good birthday wrking nxt start uni today
0,gonnamissu much would say il send postcard butther abouta much chanc merememberin asther ofsi breakin contract love yaxx
0,thanx number time spent number geva bin mint babi want xxxx
0,stayin troubl stranger saw dave day sort still bloke gona get girl mr mum still think get number getha
0,thanx number puttin da fone
0,know dat feelin pete wuld get nuther place nuther time mayb
0,number
0,thanx darlin cool thanx birthday drink number nite number morrow take care c soon xxx
0,hiya comin number bristol number st week april le got rudi new yr eve snore drunk bak colleg yet work send ink number bath
0,sez de arab boy hope r good give love number evri number love ya eshxxxxxxxxxxx
0,thing r good thanx got exam march done revis fran still boyf got interviw number exet bit worri x
0,love number babe r sure everyth alrit idiot txt bak girli
0,love soo much understand special r number ring number morrow love xxx
0,much fight good nite
0,jade paul txt rememb barm want number talk number txt
0,look ami ure beauti intellig woman like lot know like like worri
0,get ticket number walsal tue number th march mate get sat ill pay treat want number go txt bak terri
0,alrit jod revis goin keri bin doin smidgin n e way want cum colleg xx
0,wot wed nite number til number
0,pete phone still jenni colleg leann
0,sorri mate phone write love kate
0,finish work yet
0,hmm yeah groov look forward pound special
0,thank god bed
0,hey fanci meetin number cha hav lil beverag txt ring meet l number r quit tire got number v pist love pete x x x
0,reali soz imat mum number nite number moro
0,hi darlin helen fone go b princ number nite pleas come tb love kate
0,er enjoyin indian mo yep sall good hehe bout shexi pete xx
0,cancel yeah babi well sound import understand darlin give ring later fone love kate x
0,hi darlin kate doin somethin tonight go pub call swan someth parent one drink phone
0,inperialmus listen number weirdest track ever leafcutt john sound like insect molest someon plumb remix evil men acid
0,hi darlin work get troubl ijust talk mum morn realli good time last night goin soon call
0,hi darlin missin hope good time back time give call home jess xx
0,hi babe r like bed sorri tonight realli want see tomorrow call number love xxx
0,hi relax time ever get number everi day parti good night get home tomorrow number ish
0,oh fuck juswok bed boatin dock slept wid number year old spinout giv da gossip l number r xxx
0,boo babe enjoyin yourjob seem number b gettin well hunni hope ure ok take care willspeak number u soonlot lovem xxxx
0,hello call wen finish wrk fanci meetin wiv tonit need break dabook number hr last nite number today wrk
0,alrit hunni wot number number nite end goin town ju da pub instead ju chillin da mo bedroom love jen xxx
0,switch fone dammit
0,hi darlin cantdo anythingtomorrow mypar aretak outfor meal free katexxx
0,enufcredeit tocal shall ileav uni number get bu yor hous
0,pete pleas ring meiv hardli gotani credit
0,pleas come imin town dontmatt urgoin outl number r reallyne number docd pleas dontpleas dontignor mycal thecd isv import tome number number moro
0,ill number min look
0,hi darlin youphon athom youwanna chat
0,wot want missi
0,sari need tim bollox hurt lot tol
0,miss number much bit bore holiday want number go bak number colleg sad xx
0,doin babi girl hope okay everi time call ure phone miss get touch
0,ill b soon
0,hello hello hi lou sorri took long number repli left mobil friend lancast got bak neway sorri could make b woulday number hun
0,oh yeah hav great time newquay send postcard number look girl gone know number im talkin bout xx
0,cheer lou yeah goodnit shame neva came c ya gailxx
0,wot number thout go call txt bak love k
0,number celebr b woulday els
0,fine way feel way gota b
0,new year eve ok went parti boyfriend si hey
0,money number steve mate
0,go miss much
0,jane babe goin number wrk feel ill lst nite fone alreadi cover number chuck
0,hiya like hlday pic look horribl took mo camp amrca thing speak soon serena
0,hellogorg fone charg lst nitw wen texd hopeu ad nice wkend sure lookin number ward number c number mrw love jaz
0,realli need number kiss miss babi babi number eva
0,alrit sam nic checkin number b
0,piss talk someon realis point read backward
0,goin number nite
0,okay name price long legal wen pick ave x am xx
0,wuld without babi thought alon mite break want go crazi everyboy need ladi xxxxxxxx
0,hey ad crap nite borin without ya number boggi bore biatch thanx wait til nxt time il ave ya
0,hello drivbi number quit edrunk sorri iff pthi make senrd dnot dancc number drum n basq ihav fun number nhite x ro xxxxxxx
0,hi kate even hope see tomorrow bit bloodi babyjontet txt back xxx
0,see
0,ok sure time finish tomorrow want spend even co would vewi vewi lubli love xxx
0,oh late well good night give call tomorrow iam go go sleep night night
0,cheer messag zogtoriu stare phone age decid whether text
0,wait cornwal hope tonight bad well rock night shite anyway go kip good night speak soon
0,hi babe thank come even though go well want bed hope see soon love kiss xxx
0,gettin bit arti collag mo well tryin number ne way got roast min love shall enjoy
0,luton number ring around h
0,hey babe doin wot number number nite love anni x
0,si como listen number plaid album quit gd new air number hilari also bought braindanc comp ofstuff aphex abel hav number hear c sn xxxx
0,hi darlin got back realli nice night thank much lift see tomorrow xxx
0,hope arnt piss id would realli like see tomorrow love xxxxxxxxxxxxxx
0,th gower mate r man good wale ill b back morrow c wk messag number random
0,hope much fun without see tomorrow love jess x
0,ah poor babi hope urfeel bettersn love probthat overdos work hey go care spoke number sn lot lovejen xxx
0,hey j r feel better hopeso hunni amnow feelin ill ithink may tonsolitusaswel damn iam layin bedreal bore lotsof love xxxx
0,wot number j
0,hi babe uawak feellikw shit justfound via alett thatmum gotmarri number thnov behind ourback fuckinnic selfish deviousbitch anyway l call
0,shit babe thasa bit mess yeh shudvetold urgran know neway illspeak number u number moro wen asleep
0,hey kate hope ok give buz wedlunch go outsomewher number adrink town cud go number watershd number bit peopl fromwrk bthere love petexxx
0,petey boy wherear friendsar thekingshead come canlov nic
0,aww must nearli dead well jez iscom todo workand whilltak forev
0,alright babe justthought would sayhey doin nearli endof wk offdam nevamind number hook sn uwant number lovejen x
0,right phone someon number like
0,dogbreath sound like jan c al
0,r sam p eachoth meet go number hous
0,babe think got brolli left english wil bring number mrw number love franxx
0,time wrkin
0,hey girl r hope r well del r bak long time c give call sum time lucyxx
0,date sunday
0,hi way number day normal way real uniqu hope know number rest mylif hope find wot lost
0,hi hun comin number nite tell everi number sorri number hope ava goodtim oli rang melnit ifink mite b sort il explain everythin mon l number rs x
0,thanx number number day r goodmat think rite sari asusu number cheer love franyxxxxx
0,hey darlin pick colleg tell wen number mt love pete xx
0,happi new year number man
0,alrit
0,wot number weirdo
0,lost ill alway b number u intend number hurt never knew felt iwa marin itri number tell urmom careabout
0,wot number bitch
0,pleassssssseeeee tel v avent done sportsx
0,got new job bar airport satsgettin number number per hour mean lie keep touch
0,wonder right
0,love number littl poci bell sorri love
0,hello peach cake tast lush
0,thanx number today cer nice number catch ave number find time often oh well take care c soon c
0,pick fone dumb
0,size eleph tablet shove um ass
0,walk hour number c show care believ seriou
0,tri neva mate
0,cool ta love v tire number doin load plan wk got social servic inspect nurseri take care spoke sn x
0,sound better even costum sure time finish tomorrow txt end
0,oh ok know meant yep babi jontin
0,awww dat sweet think someth nice time tonight ill probabl txt later co lone xxx
0,cud tell peopl gona b bit l number co number buse hav gon past co full still waitin number number pete x
0,sorri stil fuck last nite went tobe number got number work number
0,babe hope ok shit night sleep fell asleep number knacker dread work tonight thou upto tonight x
0,ok darlin supos ok worri much film stuff mate babysit call xx
0,mmm better got roast would b better drink number good indian
0,yo yo yo byatch whassup
0,hi jon pete bin number spain recent hav sum dinero left bill said arent mayb interest hav number number pe around number tb jame
0,ello babe ok
0,hi juan come home fri hey cours expect welcom parti lot present ill phone get back load love nicki x x x x x x x x x
0,hi darlin way london smash anoth driver big dent realli miss xxx
0,hi babi cruisin girl friend r number give call hour home alright fone fone love jenni xxx
0,gran onlyfound afew day ago cusoon honi
0,cheer callin babe sozi culdnt talkbut wannatel detail later wenwecan chat properli x
0,hey da cool iknow number wellda peril studentfinanci crisi spoke number l number r
0,wot student discount get book
0,none nowher ikno doesdiscount shitinnit
0,youdo later sar xxx
0,gloucesterroad uup later
0,arestaur eat squid number number want dosometh late
0,hi miss call mumha beendrop red wine theplac adress
0,al moan n e thin goe wrong fault al de argument r fault fed himso bother hav number go thanx xx
0,sound like manki scous boy steve like travel da bu home wot inmind number recreat di eve
0,want number meet number morro
0,hey mate honey wouldid ave good holiday gimmi de goss x
0,ding ya break fassyol blacko londn
0,ill call number mrw ninish address icki american freek stop callin number bad jen k eh
0,hi neva worri bout da truth coz truth lead number heart least uniqu person like deserv sleep tight morn
0,r beauti girl ever seen r babi come c common room
0,first strike red one bird antelop begin toplay fieldof selfindepend believ flower content grow random
0,alrit girl know gail neva wrong take care sweet worri c l number tr hun love yaxxx
0,b late love mum
0,
0,hi petey noi ok want number chat coz avent spoken number number long time hope doin alrit good nit js love ya x
0,oh rite well best mate pete went number week number geva longer week
0,thank better work feel use otherwis
0,nah goin number wrk j wot bout
0,sorri bout last nite fault spous pmt sumthin number give think shldxxxx
0,lmao nice number
0,nite nite pocay wocay love n e thing number eva promis ring number morrowxxxx
0,number babe feel let us number get tri cheer fit soo muchxxlov locaxx
0,fran decid number go n e way complet broke knacker got bout number c number mrw love janx p dad fone credit
0,ceri rebel sweet dreamz littl buddi c ya number moro need bloke
0,g w r
0,yeah probabl sure ilol let know person wuldnt bother goin mite well
0,thursday
0,hi darlin finish number number number pick meet text back number love kate xxx
0,hi darlin hope nice night wish come cannot wait see love fran ps want dirti anal sex want number man gang bang
0,hello darlin finish colleg txt finish love kate xxx
0,good day mine realli busi much tomorrow night
0,hi probabl much fun get messag thought id txt co bore jame fart night
0,make number number fuck sake x
0,zoe hit number fuck shitin il defo tri hardest number cum number morow love million lekdog
0,regret inform nh made mistak never actual born pleas report number yor local hospit number b termin r sorri number inconveni
0,prob hon doinat mo
0,yeh indian nice though kane bit shud go number drink sometim soon mite hav number go number da work number laugh soon love pete x x
0,hi kate give ring soon possibl xxx
0,hi jess know work call home eve xxx
0,hi babe home want someth xx
0,hi babi got back work want see allday hope piss phone today give call xxx
0,number th juli
0,hi babi sat bloodi bu mo home number number want somethin later call later ortxt back jess xx
0,bugi oso near wat
0,go jurong point crazi avail bugi n great world la e buffet cine got amor wat
0,know let us go learn pilat
0,den weekday got special price haiz cannot eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat
0,meet lunch la
0,yunni walk citylink faster come hungri
0,number night nt stay port step liao ex
0,hey pple money number money number number night excel locat wif breakfast hamper
0,yun ah ubi one say wan call tomorrow call number look iren ere got bu number number number number number number ubi cre ubi tech park number ph number st number wkg day n
0,hey tomorrow mayb meet yck
0,oh ask fun haha take care
0,suppos meet discuss trip thought xuhui told afternoon thought go lesson
0,tell quit long co finish film yet
0,haha dinner cousin
0,oh kay sat right
0,need coz never go
0,hey next sun number basic yoga cours bugi go pilat intro next sat tell time r free
0,go sao mu today done number
0,hey gal want meet number dinner note
0,jo ask wana meet
0,haiyoh mayb hamster jealou million
0,hamster dead hey tomorrow meet number pm orchard mrt
0,hey book pilat yoga lesson alreadi haha
0,yup want go yoga call book
0,k must book huh go yoga basic sunday
0,hey sat go intro pilat kickbox
0,sat right okay thank
0,yup remb think book
0,book lesson messag call work sth go get spec membership px number
0,go number e normal pilat intro
0,sun ah thk mayb dun anythin thk book e lesson e pilat orchard mrt noe hor
0,thk shld b ya wana go number lesson haha go one whole stretch
0,sound gd haha wah yan jiu fast liao
0,wah oki oki muz make use e unlimit haha
0,kaiez enjoy tuition gee thk e second option sound beta go yan jiu den messag
0,k yan jiu liao sat go number bugi vill one frm number number den hop parco number nb sun go cine frm number number den hop orc mrt number hip hop number
0,oki go yan jiu skip ard oso go cine den go mrt one blah blah blah
0,nope juz work
0,oh oh wast den muz chiong sat n sun liao
0,haha sound crazi know tahan anot
0,hmmm thk sure got time hop ard ya go number free muz call discuss liao
0,oh thkin goin yogasana number den nd go number den rush parco number nb oki lor call readi
0,work ah den number plu lor workin oso rite den go orchard lor place go liao
0,aiyo alway c ex one know mei repli first time repli fast lucki workin huh got bao sugardad ah gee
0,ya referin mei ex wat ah waitin number treat somebodi shld b rich liao gd den dun work frm tomorrow onward
0,oh oh den muz chang plan liao go back yan jiu
0,hey thk juz go accordin wat discuss yest lor except kb sun co nt much lesson go attend kb sat
0,den wat e schedul b lk sun
0,eh den sat book e kb liao huh
0,yup hey one day fri ask miwa jiayin take leav go karaok
0,yup ok go home look time messag xuhui go learn number nd may lesson number
0,hey book kb sat alreadi lesson go ah keep sat night free need meet confirm lodg
0,hey go quit soon xuhui work till end month
0,oh ya got hip hop open haha think go jazz zoom cine actual tonight free leh kb lesson tonight
0,hey plan sat
0,call number number make sure dat woken
0,hey late ah meet number
0,hey tomorrow meet bugi number
0,ha must walk everywher cannot take tram cousin said walk vic market hotel
0,haha yup hope lose kg mon hip hop go orchard weigh
0,hey book number lesson sun liao
0,hmmm guess go number kb n power yoga haha know tahan power yoga anot thk got lo oso forgot liao
0,oh oki lor go sat
0,oh haha den shld went today gee nevermind la kaiez dun mind goin jazz oso scare hiphop open cannot catch
0,dun thk quit yet hmmm go jazz yogasana oso go meet lesson den
0,aiyo lesson earli still sleepin haha oki go home liao den confirm w lor
0,nt goin got somethin unless meetin number dinner lor haha wonder go time
0,wa openin sentenc formal anyway fine juz tt eatin much n puttin weight haha anythin special happen
0,thk find wtc far weiyi goin e rest know yet r goin number dinner den might b abl join
0,eatin lor goin back work soon e mountain deer show huh watch liao nice
0,goin workout lor muz lose e fat
0,yupz oredi book slot number weekend liao
0,noe la wana pei bf oso rite k lor day den
0,meet fren dun wan meet ah muz b guy rite
0,oh icic k lor den meet day
0,haha got fast lose weight thk muz go number month den got effect gee later go aust put bk e weight
0,attend drive lesson mani time wk n day
0,ay wana meet sat wkg sat
0,shop eh ger toke syd leh haha
0,money number ard rest ard money number least price number number bedrm money number
0,hmm bad news hype park plaza money number studio taken left number bedrm money number
0,okay book alreadi includ one bugi
0,yun ah wkg way go nu sc wana specialis wad
0,hey still want go yogasana coz end cine go bath hav steam bath
0,hey go jazz power yoga hip hop kb yogasana
0,meh thgt clash realli ah dun mind dun seen lost weight gee
0,oh lk tt den take e one tt end cine lor dun wan yogasana oso
0,wa effici gee thanx
0,hmmm mayb tri e shoppin area one forgot e name hotel
0,huh hyde park mel ah opp got confus anyway tt e best choic den juz take
0,work mon thur sat cannot leh book liao day free
0,number lor ya go number dinner togeth
0,mon oki lor haha best cheap n gd food la ex oso oki depend whether wana eat western chines food den prefer
0,chinatown got porridg claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin
0,today workin free oso gee thgt workin fren shop
0,fri ah oki lor goin number drivin den go shoppin tt
0,hey great deal farm tour number number pm money number pax money number deposit number may
0,haha money leh later got go tuition haha look empti slot drive lesson
0,tuition number hm go number number one mind
0,hey time drive fri go evalu fri
0,nevermind go wear sport shoe anyway go late leh
0,hey go lo lesson gym
0,okay wait ah
0,hey come onlin use msn
0,oh yah never cancel leh haha
0,k call ah
0,okay lor wah like def let us go haha say term condit
0,okay lor still let us go ah coz know later drop card box right
0,want go
0,kay sinc alreadi
0,haha okay today weekend leh
0,haha cannot tomorrow forfeit haha
0,hey go watch x men lunch haha
0,haha realli oh deduct lesson tomorrow
0,hey realli pretti late want go lesson first join reach tp mrt
0,yunni goin late
0,ya take ure practic lesson start june
0,hey inconveni si huh
0,hey late amk need drink tea coffe
0,hey gave photo regist drive ah tomorrow want meet yck
0,ok theori test go book think number may coz thought want go jiayin free
0,haha angri take practic real thing
0,haha hope hear receipt sound gd luck
0,huh number also cannot mani mistak
0,nope think go monday sorri repli late
0,hey someth came last min think wun sign tomorrow hee
0,think go reg pract lesson flung advanc haha wat time go
0,hey gal anyon go e drive centr tomorrow
0,ok prob
0,nope wait sch number daddi
0,know lei neva say
0,call dad oredi
0,hungri buy food good lei mum n yun dun wan juz buy littl bit
0,dad went oredi
0,still attend da talk
0,buy today need c meh
0,yup free
0,nope c
0,fujitsu seri lifebook good
0,toshiba porteg number gd
0,yun buy school got offer number plu
0,got fujitsu ibm hp toshiba got lot model say
0,oki thanx
0,come din c yup cut hair
0,wonder co dun rem see silver car thk saw black one
0,guai shd haf seen naughti free today go jog
0,ok c ya
0,nope drivin neva develop da photo lei
0,wan earli lei outsid wun b home earli neva mind
0,dun need pick gf
0,oki
0,home n readi
0,ok
0,know lei thk mum lazi go neva ask yet
0,mum say wan go go shun bian watch da glass exhibit
0,dun need use dial juz open da browser n surf
0,use soc use home know number type word ar
0,juz go googl n search number qet
0,wat time go xin hostel
0,huh mean comput scienc like dat one push n
0,home lei
0,eatin lunch
0,takin linear algebra today
0,bot note oredi co juz rem got
0,wah lucki man save money hee
0,late need go n get da laptop
0,get
0,cannot get da laptop matric card wif lei
0,know close oredi v fan
0,hi di yiju would happi work wif gek number
0,comin fetch us oredi
0,got smaller capac one quit ex
0,ok thanx
0,wat
0,got meh
0,neva tell noe home da aft wat
0,mum ask buy food home
0,leav wif lar wan carri meh heavi da num number familiar
0,tot group mate lucki repli wat time need leav
0,yup messag tat yiju tot group mate co meet today mah askin leav earlier wat mah co mayb haf walk v far
0,yup
0,stuck da middl da row da right hand side da lt
0,black shirt n blue jean thk c
0,directli behind number row behind
0,go home liao ask dad pick number
0,done oredi
0,wait number insid da car park
0,yup noe leh
0,oic saw tot din c found group liao
0,aiyo bit pai seh noe scare dun rem die hee becom better lookin oredi leh
0,noe specifi da domain nusstu still sch
0,login dat time dad fetch home
0,come n pick come immedi aft lesson
0,eh laptop got stock lei say mon muz come take look c got
0,readi call
0,still got lesson sch
0,shall get pouch
0,da bu go home
0,bugi juz wat walk home oredi late repli oso saw top dat like din buy
0,still west coast haiz take forev come back
0,comin back dinner
0,eat old airport road number oredi got lot pple
0,bishan lei tot say lavend
0,free day finish number mon n thur
0,prefer free day tue wed fri oso ask workin lor
0,got da topic yet rite
0,collect laptop
0,ok good later come find c lucki told go earlier later pple take finish
0,eat jap done oso aft lect wat got lect number rite
0,pay first lar da stock comin
0,pin
0,collect laptop go configur da set izzit
0,co daddi arrang time c wat time fetch mah
0,juz woke bit blur blur dad went liao cannot cum oso
0,li hai bore da lectur repeat last week stuff wast time
0,noe da car later c lar wear short
0,huh lei
0,eatin later eatin wif fren lei go home first
0,still waitin usual come back sch oredi
0,break time one come n get stuff fr
0,tomorrow brin lar aiya later come n c lar mayb neva set properli got da help sheet wif
0,know lei like dun haf
0,go buy mum present ar
0,shop lor juz arriv
0,beauti sleep help pimpl
0,wan come come lor din c stripe skirt
0,mum repent
0,got c lazi type forgot lect saw pouch like v nice
0,ok found di pierr cardin one look normal cost number sale
0,wan go c doctor
0,wif buy tix lar
0,much will pay
0,hi yiju regard number textbook intro algorithm second edit sell money number
0,sch fr number number dun haf da book sch home
0,ok thanx gd nite number
0,wat uniform get
0,yup finish c
0,never lei v lazi got wat dat day send da url cannot work one
0,done
0,anyth lar
0,go n buy juz buy get lar
0,bishan lar nearer need buy earli co buy got park car
0,noe number send file number comput
0,got collect da car number lei
0,number laptop noe infra slow lar wan fast one
0,know da next show aft number number toa payoh got number
0,tomorrow timin still da wat co got lesson number
0,wat time wan today
0,aiya discuss later lar pick number
0,movi collect car oredi
0,anyth lor
0,nothin come mind help buy hanger lor laptop heavi
0,ok lor wat time finish
0,huh got lesson number lei n thinkin go sch earlier n tot parkin kent vale
0,v fan
0,come lt number n pass lar
0,lei
0,want ask wait number finish lect co lect finish hour anyway
0,aiyo co sm neva repli wait number repli lar tot finish lab wat
0,aunti huai juan never pick phone
0,free today haf number pick parent tonit
0,know lei might b eatin wif fren wan eat wait number lar
0,come
0,ask dad pick lar wan number stay number meh
0,oh ok wait number lect finish
0,da car park
0,log number wat sdryb number
0,thk wat eat tonight
0,aiyo pleas got time meh
0,free
0,anyth lor juz us lor
0,ok c
0,late
0,kent vale lor wait number ar
0,ard number lor ok messag lor
0,done c
0,staff scienc nu edu sg phyhcmk teach pc number
0,know lei shd b drive lor co go sch number hr oni
0,wait number sch finish ard number
0,dun wan watch infern affair
0,co darren say consid mah ask
0,mean confirm tot juz say oni ok
0,n funni
0,anyth lor come
0,ok lor town lei
0,si lor juz watch italian job
0,c movi juz last minut decis mah juz watch number lar tot interest
0,wat late still earli mah juz go number dinner lor aiya know
0,meet rite go home lor dun feel like comin ok
0,decid faster co si go home liao
0,yup comin
0,neva grumbl sad lor hee buy tomorrow lor aft lunch still meetin number lunch tomorrow neva hear fr lei got lot work ar
0,jokin oni lar busi wun disturb
0,ok lor
0,movi call number wat
0,go number today meet
0,noe ben go
0,know lei decid lor leona oop tot ben go n messag
0,neva mind ok
0,wat da decis
0,wait number bu stop aft lect lar dun c go get car come back n pick
0,ok juz receiv
0,borrow bag ok
0,know wat get number
0,ok finish number
0,thk got go home urself co b go shop number fren present
0,go home first lar wait number lor put stuff first
0,predict wat time finish buy
0,ok bag
0,haf msn email
0,school n da lab stuff give call r done
0,anyth lar go home number dinner
0,lei next mon
0,day say cut hair paragon call hair sens noe much hair cut
0,know juz askin co got card got number number salon call hair sens tot da one cut hair
0,yup paragon decid whether number cut yet hee
0,ok lor earli still project meet
0,ard number like dat lor
0,busi juz dun wan number go earli hee
0,oki wan meet bishan co bishan drive today
0,project w fren lor
0,come home number dinner
0,ard number like dat lor juz meet mrt station dun haf come
0,ok lor reach messag
0,happi birthday may dream come true
0,forgot number ask smth card da present lei want number write smth sign
0,give time walk
0,write wat
0,come n pick number ar
0,thanx number send home
